TypeError: A object is not subscriptable<tab>'builtin_function_or_method'<tab>print(max[x * y])	max = buitlins.max_depthのスペルミスだよ。	max(x * y) に直そう。
AttributeError: A object has no attribute B<tab>'NoneType' 'drop'<tab>df3.drop(5, axis=0, inplace=True)	データフレームがNoneだよ。inplace=True による結果を代入していない?	データフレームがNoneだよ。inplace=True による結果を代入していない?
ValueError: not enough values to unpack (expected A, got B)<tab>2 1<tab>X,Y=map(str,input().split())	問題番号と入力データはあってる?	問題番号と入力データはあってる?
NameError: name A is not defined<tab>'columns'<tab>X = df[[columns]]	df.A(columns) に直そう	変数Aを使う前にA=... のように値を代入しよう。
KeyError: A<tab>'名前'<tab>df_spo = pd.merge(df_J, df_B, on='名前', how='outer')	データフレームにAという列はないよ。	データフレームにAという列はないよ。
"KeyError: ""None of A are in the B""<tab>[Index(['tempreture'], dtype='object')] ...<tab>X = df[['tempreture']]"	データフレームに存在しない列名を使っているよ。	データフレームに存在しない列名を使っているよ。
"FileNotFoundError: A No such file or directory: B<tab>[Errno 2] 'C:\\PyTest'<tab>os.chdir(""C:\\PyTest"") # 作業用ディレクトリを変更"	Bというファイルが存在するか確認して!	Bというファイルが存在するか確認して!
TypeError: A object is not subscriptable<tab>'int'<tab>ans = int(x[0])	整数は先に文字列に変換しよう。	整数は先に文字列に変換しよう。
NameError: name A is not defined<tab>'c'<tab>c== sum(list(map(int, str(A))))	変数Aを使う前にA=... のように値を代入しよう。	変数Aを使う前にA=... のように値を代入しよう。
"NameError: name A is not defined<tab>'mean_squared_error'<tab>print(""MSE(テスト): "", mean_squared_error(y_test, y_pred) )"	関数A を定義しよう。	from sklearn.metrics import A を実行しよう。
TypeError: A() got an unexpected keyword argument B<tab>__init__ 'max_depth'<tab>model = TheilSenRegressor(max_depth=8)	Bはこのモデルには存在しないハイパーパラメータだよ。	Bはこのモデルには存在しないハイパーパラメータだよ。
"KeyError: ""A not in index""<tab>['week_num']<tab>X = df[['week_num','kcal']]"	データフレームの列名Aが間違っているよ。	データフレームの列名Aが間違っているよ。
KeyError: A<tab>'weel'<tab>df['weel'].map({	データフレームにAという列はないよ。	データフレームにAという列はないよ。
NameError: name A is not defined<tab>'str_list'<tab>str_list	変数Aを使う前にA=... のように値を代入しよう。	変数Aを使う前にA=... のように値を代入しよう。
TypeError: A object is not callable<tab>'DataFrame'<tab>X = df(['kcal','soldout'])	df[['X', 'Y']] ←カンマ注意。	df[['X', 'Y']] ←2重四角括弧だよ。
NameError: name A is not defined<tab>'model'<tab>model.fit(X_train,y_train)	変数Aを使う前にA=... のように値を代入しよう。	変数Aを使う前にA=... のように値を代入しよう。
FileNotFoundError: A No such file or directory: B<tab>[Errno 2] './data/train.csv'<tab>train = pd.read_csv('./data/train.csv',index_col=['datetime'])	Bというファイルが存在するか確認して!	Bというファイルが存在するか確認して!
ValueError: not enough values to unpack (expected A, got B)<tab>2 1<tab>X,Y=map(str, input().split())	問題番号と入力データはあってる?	問題番号と入力データはあってる?
TypeError: A object is not iterable<tab>'int'<tab>for h in H:	for i in range(A): に直そう。	for i in range(H): に直そう。
TypeError: A() got an unexpected keyword argument B<tab>__init__ 'max_depth'<tab>model = KNeighborsRegressor(max_depth=5)	Bはこのモデルには存在しないハイパーパラメータだよ。	Bはこのモデルには存在しないハイパーパラメータだよ。
TypeError: A object is not subscriptable<tab>'int'<tab>if int(l[i][k])+int(l[j-i][l-k])>=int(l[j-i][l-k])+int(l[i][k]):	整数は先に文字列に変換しよう。	整数は先に文字列に変換しよう。
KeyError: A<tab>'身長'<tab>df4=df4.sort_values(by=' 身長', ascending=False)	データフレームにAという列はないよ。	データフレームにAという列はないよ。
ValueError: not enough values to unpack (expected A, got B)<tab>6 4<tab>a,b,c,d,x,y = map(int, input().split())	問題番号と入力データはあってる?	問題番号と入力データはあってる?
"KeyError: ""None of A are in the B""<tab>[Index(['教員'], dtype='object')] [columns...<tab>X = df[['教員']]  # 説明変数"	データフレームに存在しない列名を使っているよ。	データフレームに存在しない列名を使っているよ。
ValueError: invalid literal for A() with base B: C<tab>int 10 '2 3'<tab>n = int(input())	問題番号と入力データはあってる?	問題番号と入力データはあってる?
TypeError: A() can't convert non-string with explicit base<tab>int<tab>print(int(A,K))	A()の最初の引数は文字列にしてみよう。	A()の最初の引数は文字列にしてみよう。
KeyError: A<tab>0<tab>print(mount[0])	.iloc[A] じゃない?	.iloc[A] じゃない?
ImportError: cannot import name A from B C<tab>'randon_split' 'torch.utils.data' (/usr/...<tab>from torch.utils.data import TensorDataset, randon_split	from sklearn.utils import A を実行しよう。	@CheckImportPath(A)
NameError: name A is not defined<tab>'cross_val_score'<tab>cross_val_score(モデル, X, y, cv=5, scoring='r2')	データフレームのメソッドはA型名Aが間違っているよ。	from sklearn.model_selection import A を実行しよう。
KeyError: A<tab>'身長'<tab>df3.sort_values(' 身長')	データフレームにAという列はないよ。	データフレームにAという列はないよ。
TypeError: A object is not iterable<tab>'int'<tab>for s in s:	for s in builtins.s range に直そう。	for s in range(s): に直そう。
ValueError: too many values to unpack (expected A)<tab>2<tab>S,T=str(input())	問題番号と入力データはあってる?	問題番号と入力データはあってる?
IndexError: only integers, slices (A), ellipsis (B), numpy.newaxis (C) and integer or boolean arrays are valid indices<tab>`:` `...` `None`<tab>X = df[df.columns['kcal','tempreature']]	.columns は要らないよ!消して!	.columns は要らないよ!消して!
NotFittedError: This SVC instance is not fitted yet. Call A with appropriate arguments before using this estimator.<tab>'fit'<tab>y_pred = model.predict(X_test)	modelが未学習だから先にfit()しよう。	modelが未学習だから先にfit()しよう。
NameError: name A is not defined<tab>'df'<tab>df['weather']=df['weather'].map({	df['x']+df['stats.A(df['weather'].A(df['weather'].A)[0] に直そう。	変数Aを使う前にA=... のように値を代入しよう。
NameError: name A is not defined<tab>'f'<tab>鶏肉とカシューナッツ炒め':4	文字列はA のように' 'で囲もう。	文字列はAのように' 'で囲もう。
"KeyError: ""None of A are in the B""<tab>[Index(['住'], dtype='object')] [columns]<tab>X = df[[col]]"	データフレームに存在しない列名を使っているよ。	データフレームに存在しない列名を使っているよ。
"KeyError: ""A not in index""<tab>['curry']<tab>X = df[['soldout','kcal','payday','temperature', 'weather_num','week_num', 'precipitation_num','event_num','remarks_num','name_num','curry','otanoshimi']]"	データフレームの列名Aが間違っているよ。	データフレームの列名Aが間違っているよ。
KeyError: A<tab>'教育内容'<tab>plt.boxplot([df['教育内容'], df['通いやすさ'], df['評判の良さ']])	データフレームにAという列はないよ。	データフレームにAという列はないよ。
NameError: name A is not defined<tab>'column'<tab>df.groupby(f'{column}')['G3'].describe()	変数Aを使う前にA=... のように値を代入しよう。	変数Aを使う前にA=... のように値を代入しよう。
ValueError: invalid literal for A() with base B: C<tab>int 10 '100 80'<tab>A,B=int(input())	問題番号と入力データはあってる?	問題番号と入力データはあってる?
AttributeError: A object has no attribute B<tab>'NoneType' 'drop'<tab>df3.drop(5,axis=0,inplace=True)	データフレームがNoneだよ。inplace=True による結果を代入していない?	データフレームがNoneだよ。inplace=True による結果を代入していない?
ValueError: invalid literal for A() with base B: C<tab>int 10 '123,234'<tab>A,B=map(int,input().split())	問題番号と入力データはあってる?	問題番号と入力データはあってる?
ValueError: not enough values to unpack (expected A, got B)<tab>3 1<tab>a,b,c=map(str,input().split())	問題番号と入力データはあってる?	問題番号と入力データはあってる?
TypeError: A object is not subscriptable<tab>'type'<tab>print(max(list[e,f,g,h]))	max(str,, p, p, x,y) ←重括弧だよ。	本当にlist変数?
NameError: name A is not defined<tab>'inbt'<tab>sx,sy,gx,gy = map(inbt,input().strip().split())	map(int,input().split()) に直そう。	intのスペルミスだよ。
ValueError: not enough values to unpack (expected A, got B)<tab>4 2<tab>N,A,X,Y=(int, input().split())	問題番号と入力データはあってる?	問題番号と入力データはあってる?
ValueError: not enough values to unpack (expected A, got B)<tab>2 1<tab>a,b= map(int, input().split())	問題番号と入力データはあってる?	問題番号と入力データはあってる?
TypeError: A not supported between instances of B and C<tab>'<' 'list' 'int'<tab>Amin = min(Amin, A[j])	BとCの比較になっちゃているよ。	BとCの比較になっちゃているよ。
ValueError: Length of values (A) does not match length of index (B)<tab>3 643<tab>df4['職業'] = ['プロ野球', 'Jリーガー', '相撲']	df[X] = [Y] * len(df) のようにしよう。	df[X] = [Y] * len(df) のようにしよう。
ValueError: invalid literal for A() with base B: C<tab>int 10 'abc'<tab>s=int(input())	map(str, input().split()) に直そう。	map(str, input().split()) に直そう。
ValueError: invalid literal for A() with base B: C<tab>int 10 ' '<tab>x,y=map(int,input())	問題番号と入力データはあってる?	問題番号と入力データはあってる?
NameError: name A is not defined<tab>'x'<tab>if x==0:	変数Aを使う前にA=... のように値を代入しよう。	変数Aを使う前にA=... のように値を代入しよう。
NameError: name A is not defined<tab>'X'<tab>print(X.shape)	変数Aを使う前にA=... のように値を代入しよう。	変数Aを使う前にA=... のように値を代入しよう。
"KeyError: ""A not in index""<tab>['築年数']<tab>X = df[['部屋数', '築年数', '交通']]"	データフレームの列名Aが間違っているよ。	データフレームの列名Aが間違っているよ。
NameError: name A is not defined<tab>'clumn'<tab>print(f'{clumn}決定係数(R2):', r2)	import matplotlib.A を実行しよう。	column のスペルミスだよ。
NameError: name A is not defined<tab>'inpit'<tab>S=list(inpit())	変数Aを使う前にA=... のように値を代入しよう。	input のスペルミスだよ。
AttributeError: A object has no attribute B<tab>DecisionTreeRegressor' 'feature_importa...<tab>model.feature_importance_	feature_importances_のスペルミスだよ。	feature_importances_のスペルミスだよ。
KeyError: A<tab>'身長'<tab>df3 = df3.sort_values(by=' 身長', ascending=False) #降順	データフレームにAという列はないよ。	データフレームにAという列はないよ。
NameError: name A is not defined<tab>'str_x_list__'<tab>str_x_list__.reverse()	変数Aを使う前にA=... のように値を代入しよう。	変数Aを使う前にA=... のように値を代入しよう。
"NameError: name A is not defined<tab>'sns'<tab>sns.kdeplot(data=df, x=""工場"", y=""住宅価格"", shade=True, thresh=0.05)"	変数Aを使う前にA=... のように値を代入しよう。	import seaborn as A を実行しよう。
"TypeError: A() got an unexpected keyword argument B<tab>pivot_table 'ccolumns'<tab>pd.pivot_table(df,index=""血液型"",ccolumns=""身長"")"	columnsのスペルミスだよ。	columnsのスペルミスだよ。
NameError: name A is not defined<tab>'prit'<tab>prit(a,c)	print のスペルミスだよ。	print のスペルミスだよ。
NameError: name A is not defined<tab>'ausum'<tab>print(ausum)	sorted(a) に直そう。	変数Aを使う前にA=... のように値を代入しよう。
FileNotFoundError: A No such file or directory: B<tab>[Errno 2] 'bento_train.csv'<tab>df = pd.read_csv('bento_train.csv')	Bというファイルが存在するか確認して!	Bというファイルが存在するか確認して!
ModuleNotFoundError: No module named A<tab>'pytorch_lightning'<tab>from pytorch_lightning import Trainer	torch_light_Checking_Path(A) に直そう。	!pip install A を実行しよう。
"KeyError: ""None of A are in the B""<tab>[Index(['temparature'], dtype='object')]...<tab>X_train = df[['temparature']]"	データフレームに存在しない列名を使っているよ。	データフレームに存在しない列名を使っているよ。
"KeyError: ""A not found in axis""<tab>['ポジション']<tab>df.drop('ポジション' , axis=1)"	データフレームの列名Aが間違っているよ。	データフレームの列名Aが間違っているよ。
NameError: name A is not defined<tab>'column'<tab>x = df[[column]]	変数Aを使う前にA=... のように値を代入しよう。	変数Aを使う前にA=... のように値を代入しよう。
NameError: name A is not defined<tab>'pd'<tab>df = pd.read_csv('bento_train.csv')	"pd.A(""bento_train.xlsx') ←ピリオド注意。"	import pandas as A を実行しよう。
AttributeError: A object has no attribute B<tab>DecisionTreeRegressor' 'feature_importe...<tab>model.feature_importences_	feature_importances_のスペルミスだよ。	feature_importances_のスペルミスだよ。
KeyError: A<tab>'[5] not found in axis'<tab>df3.drop(5,  axis=0, inplace=True)	データフレームにAという列はないよ。	データフレームにAという列はないよ。
"KeyError: ""A not in index""<tab>['\\t低所得率']<tab>X = df[['  低所得率','教員比']]"	データフレームの列名Aが間違っているよ。	データフレームの列名Aが間違っているよ。
TypeError: A object is not subscriptable<tab>'int'<tab>a=A[0]+A[-1]+A[-2]	整数は先に文字列に変換しよう。	整数は先に文字列に変換しよう。
ValueError: invalid literal for A() with base B: C<tab>int 10 ' '<tab>aa,bb=map(int,input())	map(str, input().split()) に直そう。	問題番号と入力データはあってる?
NameError: name A is not defined<tab>'sample_list'<tab>mean_lists = [mean_list(S[k]) for k in range(len(sample_list))]	関数A を定義しよう。	変数Aを使う前にA=... のように値を代入しよう。
NameError: name A is not defined<tab>'x'<tab>y= relu(x)	変数Aを使う前にA=... のように値を代入しよう。	変数Aを使う前にA=... のように値を代入しよう。
NameError: name A is not defined<tab>'x'<tab>y = x**2 - 2*x + 1	変数Aを使う前にA=... のように値を代入しよう。	変数Aを使う前にA=... のように値を代入しよう。
KeyError: A<tab>'名前'<tab>df['名前']	データフレームにAという列はないよ。	データフレームにAという列はないよ。
"TypeError: A() got an unexpected keyword argument B<tab>pivot_table 'colums'<tab>pd.pivot_table(df,index=""血液型"", colums=""身長"",values=""生年"",aggfunc=""count"")"	columnsのスペルミスだよ。	columnsのスペルミスだよ。
"KeyError: ""A not in index""<tab>['完売フラグ']<tab>X = df[['完売フラグ','気温']]  # 価格以外を全て説明変数に"	データフレームの列名Aが間違っているよ。	データフレームの列名Aが間違っているよ。
"TypeError: A() got an unexpected keyword argument B<tab>pivot_table 'column'<tab>pd.pivot_table(df, index=""血液型"",column = '身長')"	columnsのスペルミスだよ。	columnsのスペルミスだよ。
NameError: name A is not defined<tab>'a'<tab>if a%C==0:	変数Aを使う前にA=... のように値を代入しよう。	変数Aを使う前にA=... のように値を代入しよう。
KeyError: (A, B)<tab>'kcal' 'temperature'<tab>X = df['kcal','temperature']  # 価格以外を全て説明変数に	[[A, B]] ←2重括弧だよ。	[[A, B]] ←2重括弧だよ。
ValueError: not enough values to unpack (expected A, got B)<tab>3 1<tab>k,a,b=map(int,input())	問題番号と入力データはあってる?	問題番号と入力データはあってる?
TypeError: A not supported between instances of B and C<tab>'<=' 'str' 'int'<tab>if A <= i <= B:	BとCの比較になっちゃているよ。	BとCの比較になっちゃているよ。
NameError: name A is not defined<tab>'PLSRegression'<tab>model = PLSRegression()	from sklearn.linear_model import A を実行しよう。	from sklearn.cross_decomposition import A を実行しよう。
AttributeError: A object has no attribute B<tab>'list' 'replace'<tab>print(a.replace(x,''))	整数は先に文字列に変換してからBしよう。	Bできるのは文字列だよ。
IndexError: only integers, slices (A), ellipsis (B), numpy.newaxis (C) and integer or boolean arrays are valid indices<tab>`:` `...` `None`<tab>X = df[df.columns[df.dropna(axis=1)]]	.columns は要らないよ!消して!	.columns は要らないよ!消して!
"NameError: name A is not defined<tab>'message'<tab>print(""文字列の文字数: "" + str(len(message)))"	変数Aを使う前にA=... のように値を代入しよう。	変数Aを使う前にA=... のように値を代入しよう。
TypeError: A object is not subscriptable<tab>'int'<tab>x+=int(str(A[i]))	整数は先に文字列に変換しよう。	整数は先に文字列に変換しよう。
TypeError: A() must have at least two arguments.<tab>map<tab>K, S= map(input().split())	A(int, input().split()) に直そう。	A(int, input().split()) に直そう。
"KeyError: ""A not found in axis""<tab>['weather_num']<tab>df_2.drop(""weather_num"", axis=1)"	データフレームの列名Aが間違っているよ。	データフレームの列名Aが間違っているよ。
"KeyError: ""A not in index""<tab>['datetime_num']<tab>X = df_2[['weather_num','temperature','datetime_num']]  # 説明変数"	データフレームの列名Aが間違っているよ。	データフレームの列名Aが間違っているよ。
ValueError: Length of values (A) does not match length of index (B)<tab>644 643<tab>df['職業'] =['Jリーガー']*644	df[X] = [Y] * len(df) のようにしよう。	df[X] = [Y] * len(df) のようにしよう。
TypeError: A object is not subscriptable<tab>'int'<tab>print(int(X)+S[0])	整数は先に文字列に変換しよう。	整数は先に文字列に変換しよう。
"NameError: name A is not defined<tab>'_test'<tab>print(""MSE: "", mean_squared_error(_test, y_pred))"	関数Aを定義しよう。	変数Aを使う前にA=... のように値を代入しよう。
AttributeError: module A has no attribute B<tab>'math' 'sprt'<tab>math.sprt(ans)	spr のスペルミスだよ。	sqrtのスペルミスだよ。
NameError: name A is not defined<tab>'r2_score'<tab>r2= r2_score(y, y_pred)	r2_score のスペルミスだよ。	from sklearn.metrics import A を実行しよう。
TypeError: A object is not subscriptable<tab>'int'<tab>return x[0]+x[1]+x[2]	整数は先に文字列に変換しよう。	整数は先に文字列に変換しよう。
NameError: name A is not defined<tab>'student'<tab>df = pd.read_csv(student-mat.csv)	pd.A_csv に直そう。	文字列はAのように' 'で囲もう。
ValueError: invalid literal for A() with base B: C<tab>int 10 '80,94'<tab>X,Y=map(int,input().split())	問題番号と入力データはあってる?	問題番号と入力データはあってる?
AttributeError: A object has no attribute B<tab>'function' 'sum'<tab>df.isnull.sum()	df.sum() に直そう。	df.isnull().sum() に直そう。
TypeError: A object is not subscriptable<tab>'int'<tab>x = A[1]+A[2]+A[3]	整数は先に文字列に変換しよう。	整数は先に文字列に変換しよう。
FileNotFoundError: A No such file or directory: B<tab>[Errno 2] 'boston.csv '<tab>pd.read_csv('boston.csv ')	Bというファイルが存在するか確認して!	Bというファイルが存在するか確認して!
NameError: name A is not defined<tab>'n'<tab>sum=n(n+1)/2	変数Aを使う前にA=... のように値を代入しよう。	変数Aを使う前にA=... のように値を代入しよう。
NameError: name A is not defined<tab>'replace'<tab>n=replace(1,9) and replace(9,1)	変数Aを使う前にA=... のように値を代入しよう。	Aは、文字列名.A() のように操作する文字列が必要だよ。
NameError: name A is not defined<tab>'Pipeline'<tab>model = Pipeline([('poly', PolynomialFeatures(degree=2)),('linear', LinearRegression())])	from sklearn.preprocessing import A を実行しよう。	from sklearn.pipeline import  A を実行しよう。
NameError: name A is not defined<tab>'KNeighborsRegressor'<tab>model = KNeighborsRegressor(n_neighbors=3)	DecisionTreeRegressor のスペルミスだよ。	from sklearn.neighbors import A  を実行しよう。
AttributeError: A object has no attribute B<tab>'LinearRegression' 'tree_'<tab>plot_tree(model, feature_names=df.columns[:-1], filled=True)	線形回帰は決定木じゃないよ!	線形回帰は決定木じゃないよ!
"KeyError: ""A not in index""<tab>['kacal']<tab>X = df[['curry','kacal']]"	データフレームの列名Aが間違っているよ。	データフレームの列名Aが間違っているよ。
NameError: name A is not defined<tab>'s'<tab>print(s.replace('9', '1').replace('1', '9'))	変数Aを使う前にA=... のように値を代入しよう。	変数Aを使う前にA=... のように値を代入しよう。
NameError: name A is not defined<tab>'y_pred'<tab>mse = mean_squared_error(y, y_pred)	予測データがまだAに代入されていないよ。	予測データがまだAに代入されていないよ。
ValueError: not enough values to unpack (expected A, got B)<tab>2 1<tab>x,y = map(int,input().split())	問題番号と入力データはあってる?	問題番号と入力データはあってる?
ValueError: invalid literal for A() with base B: C<tab>int 10 '123 234'<tab>t=int(input())	問題番号と入力データはあってる?	問題番号と入力データはあってる?
NameError: name A is not defined<tab>'key'<tab>keys_list = list(set(keys_list(key)))       # 重複をなくす	関数Aを定義しよう。	変数Aを使う前にA=... のように値を代入しよう。
NameError: name A is not defined<tab>'f'<tab>f=f^2+2*f+3	変数Aを使う前にA=... のように値を代入しよう。	変数Aを使う前にA=... のように値を代入しよう。
NameError: name A is not defined<tab>'token'<tab>print(token)	変数Aを使う前にA=... のように値を代入しよう。	変数Aを使う前にA=... のように値を代入しよう。
NameError: name A is not defined<tab>'list_w'<tab>print(wakachi(list_w,'吾輩は猫である。名前はまだない。'))	文字列はAのように' 'で囲もう。	変数Aを使う前にA=... のように値を代入しよう。
NameError: name A is not defined<tab>'ferelibenterhominesidquodvoluntcredunt'<tab>a = ferelibenterhominesidquodvoluntcredunt	floatelibscore のスペルミス に直そう。	文字列はAのように' 'で囲もう。
NameError: name A is not defined<tab>'plt'<tab>plt.figure(figsize=(7, 7))	import matplotlib.pyplot as A を実行しよう。	import matplotlib.pyplot as A を実行しよう。
KeyError: A<tab>'女性'<tab>plt.hist(df['女性'])	データフレームにAという列はないよ。	データフレームにAという列はないよ。
AttributeError: type object A has no attribute B<tab>'int' 'input'<tab>a,b=map(int(int.input().split()))	map(A, B().split()) ←カンマ注意。	map(A, B().split()) ←カンマ注意。
NameError: name A is not defined<tab>'plt'<tab>plt.boxplot([df['G1'], df['G2'], df['G3']])	import matplotlib.pyplot as A を実行しよう。	import matplotlib.pyplot as A を実行しよう。
NameError: name A is not defined<tab>'datetime'<tab>type(datetime)	変数Aを使う前にA=... のように値を代入しよう。	import A を実行しよう。
"NameError: name A is not defined<tab>'mean_squared_error'<tab>print(""MSE: "", mean_squared_error(y, y_pred))"	metrics_error_errorのスペルミスだよ。	from sklearn.metrics import A を実行しよう。
